split,image,word_count,named_feature_count,heuristic_quality_flags,caption_mentions_water,caption_mentions_green,caption_mentions_road,caption_has_relation,blue_ratio,green_ratio,dark_ratio,bright_low_sat_ratio,edge_mean,proxy_issues,proxy_strengths,review_severity,proxy_fidelity_score,description
MapTrain,16_719.jpg,41,1,no_direction_or_relation;generic_no_feature_claim,False,False,False,False,0.6065,0.0264,0.0,0.0146,5.375,possible_water_omission;generic_no_feature_claim_needs_visual_review,named_feature_present;green_signal_consistent,medium,0.690,"The google map shows the Calero Reservoir, depicted in blue, surrounded by beige land areas. The reservoir has an irregular shape with several inlets and extensions. There are no additional geographic entities or labels visible in this section of the map."
MapTrain,16_735.jpg,42,1,no_direction_or_relation;generic_no_feature_claim,False,True,True,False,0.0005,0.9631,0.0,0.035,5.256,generic_no_feature_claim_needs_visual_review,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows a section of Kalana Ave, which runs horizontally across the image. The surrounding area is shaded in green, indicating a likely natural or undeveloped region. There are no additional geographic entities or landmarks visible on this map section."
MapTrain,16_745.jpg,51,2,no_direction_or_relation;generic_no_feature_claim,False,True,True,False,0.0038,0.9667,0.0,0.0355,6.067,generic_no_feature_claim_needs_visual_review,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows a section of a road labeled ""The Cross Rd."" The road appears to have a winding path, with several curves. The surrounding area is shaded in green, indicating a likely natural or undeveloped region. There are no additional geographic entities or landmarks visible on this map section."
MapTrain,16_761.jpg,47,1,no_direction_or_relation;generic_no_feature_claim,True,True,False,False,0.0203,0.9723,0.0,0.0,5.049,generic_no_feature_claim_needs_visual_review,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows a section of Herbert Creek, depicted as a blue line running diagonally from the northwest to the southeast. The surrounding area is shaded in light green, indicating land. There are no additional geographic entities or labels visible in this section of the map."
MapTrain,16_764.jpg,50,1,no_direction_or_relation;generic_no_feature_claim,False,False,True,False,0.0124,0.0,0.0,0.9941,5.87,generic_no_feature_claim_needs_visual_review,named_feature_present;green_signal_consistent,medium,0.870,"The google map shows a section of Willow Springs Road, which curves through the area. The road is the primary feature visible, with no additional geographic entities or landmarks marked in the immediate vicinity. The background is a plain, light color, indicating a lack of detailed topographical or urban features."
MapTrain,16_784.jpg,58,1,no_direction_or_relation;generic_no_feature_claim,True,True,False,False,0.0207,0.9682,0.0,0.0,5.498,generic_no_feature_claim_needs_visual_review,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows a section of Los Gatos Creek, which flows in a generally southwest to northeast direction. The creek is depicted in light blue, indicating a waterway, and is surrounded by a light green area, suggesting a natural or undeveloped region. There are no additional geographic entities or landmarks visible in this section of the map."
MapTrain,16_788.jpg,49,2,no_direction_or_relation;generic_no_feature_claim,True,False,False,False,0.5538,0.0,0.0,0.4424,5.504,generic_no_feature_claim_needs_visual_review,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows a body of water labeled ""Cottonwood Bay."" The bay is depicted in blue, with irregular, jagged edges indicating the shoreline. Surrounding the bay is a beige area, likely representing land. The map focuses on the bay itself, with no additional geographic entities or labels visible."
MapTrain,16_834.jpg,43,1,no_direction_or_relation;generic_no_feature_claim,False,True,True,False,0.006,0.9631,0.0,0.0337,5.543,generic_no_feature_claim_needs_visual_review,named_feature_present;green_signal_consistent,medium,0.870,"The google map shows a section of Croy Ridge Road, which runs vertically through the center. The surrounding area is shaded in light green, indicating a natural or undeveloped region. There are no additional geographic entities or landmarks visible on this map segment."
MapTrain,16_840.jpg,46,3,no_direction_or_relation;generic_no_feature_claim,False,False,True,False,0.0012,0.0,0.0,0.9756,8.001,road_caption_lacks_relation,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows a location labeled ""Tuscan House Vineyards"" with an icon indicating a wine-related establishment. It is situated near a road named ""Soma Way."" The surrounding area appears to have a network of roads, but no additional geographic features or entities are labeled."
MapTrain,16_930.jpg,52,1,no_direction_or_relation;generic_no_feature_claim,False,True,False,False,0.0055,0.9407,0.0,0.0557,8.315,generic_no_feature_claim_needs_visual_review,named_feature_present;water_signal_consistent;green_signal_consistent,medium,0.870,"The google map shows an area labeled ""Durham Ferry Outdoor Education Center."" The map features a network of roads or paths surrounding the center. The background is shaded in green, indicating a natural or park-like setting. There are no additional geographic entities or landmarks visible in this section of the map."
MapTrain,16_945.jpg,41,2,no_direction_or_relation;generic_no_feature_claim,False,True,True,False,0.0067,0.9673,0.0,0.0313,6.152,generic_no_feature_claim_needs_visual_review,named_feature_present;green_signal_consistent,medium,0.870,"The google map shows a section of ""2 Rivers Rd,"" which curves slightly. The surrounding area is shaded in light green, indicating a possible natural or undeveloped area. There are no additional geographic entities or landmarks visible on this map segment."
MapTrain,16_97.jpg,58,4,no_direction_or_relation;generic_no_feature_claim,False,True,True,False,0.0135,0.95,0.0,0.0453,7.071,generic_no_feature_claim_needs_visual_review,named_feature_present;green_signal_consistent,medium,0.870,"The google map shows a section where Herman Black Road intersects with Sykesville Road. The roads are depicted in light gray against a light green background, indicating a rural or undeveloped area. Herman Black Road runs horizontally, while Sykesville Road runs vertically, intersecting near the center of the map. There are no additional geographic features or landmarks visible."
MapTrain,16_1.jpg,63,3,,False,True,True,True,0.0103,0.9517,0.0,0.0463,6.397,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of Long Mill Road, which runs diagonally from the top left to the bottom right. Another road, Old Mill Road, intersects with Long Mill Road from the bottom right. The background is green, indicating a likely rural or undeveloped area. There is an icon indicating a school or educational facility near the top left of the map."
MapTrain,16_100.jpg,47,1,,False,True,True,True,0.0058,0.9698,0.0,0.0283,5.319,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of Hunsicker Road, which runs diagonally from the top left to the bottom right. There are a few intersecting roads, with one visible at the bottom left corner. The surrounding area is shaded in light green, indicating open or undeveloped land."
MapTrain,16_102.jpg,62,3,,False,True,True,True,0.0228,0.3347,0.0,0.6378,9.255,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of a road labeled ""3011"" running horizontally. The Wissahickon Ski Club is marked along this road. A smaller road, Brook Ln, intersects or runs parallel to the main road. A blue line, likely representing a waterway, is visible near Brook Ln. There is a green area at the bottom, possibly indicating a park or forested region."
MapTrain,16_104.jpg,37,2,,False,True,True,True,0.0359,0.9136,0.0001,0.0477,7.719,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows two intersecting roads: Durham Road, running horizontally, and New Hope Road, running vertically. The surrounding area is shaded in light green, indicating open or undeveloped land. The roads intersect at a right angle."
MapTrain,16_108.jpg,66,5,,False,True,True,True,0.0352,0.157,0.0,0.8136,14.307,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a small area with several streets and landmarks. Warren Way is a curved road that intersects with Latham Ln. Neck Rd is located to the northeast. B. Bernice Young Elementary School is situated near Neck Rd. ProTrappers is marked near the intersection of Warren Way and Neck Rd. There is a green area to the south, indicating a park or open space."
MapTrain,16_112.jpg,72,6,,False,True,True,True,0.0146,0.9288,0.0,0.0541,7.685,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a network of roads in a lightly populated area. Green Lane Road runs diagonally from the top left to the bottom right. Charwynn Lane intersects Green Lane Road and runs vertically. Old Farm Lane is parallel to Charwynn Lane, located to its right. A waterway is visible on the left side, running roughly parallel to Green Lane Road. The area is predominantly green, indicating open or undeveloped land."
MapTrain,16_113.jpg,43,2,,True,True,False,True,0.0856,0.8922,0.0,0.0243,7.669,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of Assiscunk Creek flowing horizontally across the image. To the north of the creek is Assiscunk Creek Park 2. The area is predominantly green, indicating parkland or natural surroundings. The creek appears to have a winding path."
MapTrain,16_114.jpg,55,1,,True,True,True,True,0.0206,0.9152,0.0,0.0626,9.328,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of an area with two labeled locations: Townsend Machine and Dagli Farm. Sykesville Road runs vertically on the right side of the map. A small, unnamed blue line, possibly a stream, is visible on the left side. The map background is light green, indicating a rural or undeveloped area."
MapTrain,16_118.jpg,48,1,,True,True,False,True,0.0069,0.9543,0.0,0.0187,7.02,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a location marked as ""Booterbeer Brewing Company,"" indicated by an icon of a glass. A river or stream is depicted in the upper part of the map, flowing from left to right. The surrounding area is primarily green, suggesting a rural or natural setting."
MapTrain,16_119.jpg,47,2,,False,True,True,True,0.037,0.9288,0.0,0.0271,7.276,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a light green area with a waterway labeled ""Long Brook"" running horizontally. Below it, there is a feature labeled ""Cranberry Bog."" A road or path is visible, running parallel to the brook and bog. The map is oriented with north at the top."
MapTrain,16_120.jpg,58,3,,False,True,True,True,0.0268,0.8672,0.0,0.101,9.63,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a section of a road network. Route 532 runs diagonally from the bottom left to the top right. Meadow View Drive intersects Route 532 from the left. Aqueduct Road runs parallel to a nearby waterway, crossing Route 532 and intersecting with Meadow View Drive. The area is primarily green, indicating open or undeveloped land."
MapTrain,16_121.jpg,48,1,,True,True,False,True,0.0228,0.4619,0.0,0.5157,5.627,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of Byberry Creek, which flows diagonally from the bottom left to the top right. The creek is surrounded by a light green area, indicating a possible park or natural area. The surrounding area is mostly white, suggesting developed or non-natural land."
MapTrain,16_124.jpg,49,3,,True,True,True,True,0.017,0.9269,0.0,0.0515,9.429,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section with two roads, Wrightstown Georgetown Road and Mt Pleasant Road, intersecting each other. Crafts Creek is located to the north of the intersection, running in a generally east-west direction. The area appears to be predominantly green, indicating a rural or undeveloped region."
MapTrain,16_126.jpg,52,3,,False,True,True,True,0.0335,0.9379,0.0,0.0168,7.009,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a geographic area featuring a waterway labeled ""Shannoc Brook"" running through it. There is a road named ""Success Rd"" located to the southwest of the brook. The area is depicted with a light green background, indicating land. The brook and road intersect or run parallel in certain sections."
MapTrain,16_130.jpg,43,1,,True,True,False,True,0.1096,0.8519,0.0,0.0345,7.623,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a location labeled ""NJ Fish And Game Training Center."" The area is predominantly green, indicating land, with a blue section in the lower left corner, suggesting a body of water. The training center is situated near this water feature."
MapTrain,16_132.jpg,57,6,,False,True,True,True,0.0142,0.134,0.0,0.8526,10.904,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a network of roads. New Village Rd runs horizontally across the map, intersecting with Oakwood Way. Argyle Way and Meridian Ct are located to the north of New Village Rd, while Ellsworth Dr is to the south. A green area, possibly indicating a park or green space, runs parallel to New Village Rd."
MapTrain,16_133.jpg,65,2,,True,True,True,True,0.0324,0.9246,0.0,0.0322,6.835,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of a light green area, indicating a natural or undeveloped region. A winding blue line, likely representing a river or stream, runs horizontally across the map. To the right, a gray line labeled ""S Hope Chapel Rd"" runs vertically, indicating a road. The spatial relationship shows the road parallel to the stream, with the stream curving through the landscape."
MapTrain,16_135.jpg,61,6,,True,True,True,True,0.0681,0.8697,0.0,0.0511,8.969,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section with a creek labeled ""Little Valley Creek"" running horizontally. A road named ""N Valley Rd"" runs vertically, intersecting with ""Fox Hill Ln"" near the top. A highway or major road crosses horizontally at the bottom of the map. The area is likely semi-rural or suburban, indicated by the presence of roads and a creek."
MapTrain,16_137.jpg,38,2,,False,True,True,True,0.0078,0.9495,0.0,0.0434,7.414,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of Hedding Jacksonville Road running vertically. A point of interest labeled ""Market"" is located to the left of the road. The surrounding area is shaded in green, indicating open or undeveloped land."
MapTrain,16_139.jpg,49,2,,False,True,True,True,0.0108,0.9341,0.0,0.0609,8.588,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of Archertown Road, which runs diagonally from the top left to the bottom right. A point of interest, ""K's Tax & Accounting Services,"" is marked along this road. The surrounding area appears to be a uniform green, indicating open space or undeveloped land."
MapTrain,16_146.jpg,48,4,,False,True,True,True,0.0063,0.8608,0.0,0.1349,7.995,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of a road network. Conshohocken State Road runs horizontally across the top. Green Valley Road branches off to the left, while Norsam Road extends downward from Conshohocken State Road. The area is shaded in green, indicating a possible park or green space."
MapTrain,16_147.jpg,67,1,,False,True,True,True,0.1149,0.8487,0.0,0.0313,9.192,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a section of Interstate 295, which runs diagonally from the bottom left to the top right. There is a nearby location marked as ""XJF1 Amazon"" to the right of the highway. The area surrounding the highway and location is light green, indicating open space or undeveloped land. There is also a smaller road or ramp intersecting with the highway on the left side."
MapTrain,16_149.jpg,45,7,,False,True,True,True,0.0111,0.8395,0.0,0.1553,9.449,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a network of roads in a green area. Burrs Road runs vertically, intersecting with Oxmead Road horizontally. Hill Road branches off from Oxmead Road. A location labeled ""East Hill Stables"" is situated near the intersection of Burrs Road and Oxmead Road."
MapTrain,16_15.jpg,51,1,,True,True,False,True,0.0115,0.9855,0.0,0.0,4.618,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a light green area with a blue line labeled ""Miry Run"" running diagonally from the bottom left to the top right. The blue line likely represents a waterway, such as a river or stream. The surrounding area is uniformly colored, indicating a possibly undeveloped or natural landscape."
MapTrain,16_153.jpg,47,3,,True,False,True,True,0.0722,0.0,0.0,0.9215,8.454,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a network of light blue lines representing water bodies, with ""Jumping Brook"" labeled along one of the streams. A road labeled ""Cranberry Canners Rd"" runs across the top of the map. The water bodies appear to intersect and branch out in various directions."
MapTrain,16_155.jpg,42,2,,True,True,True,True,0.0129,0.9499,0.0,0.0356,6.819,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a curved road labeled ""Belamour Dr"" that loops around. To the right of the road, there is a small blue area, likely representing a body of water. The surrounding area is shaded in green, indicating land or vegetation."
MapTrain,16_158.jpg,47,2,,False,False,True,True,0.9001,0.0,0.0,0.9808,7.984,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows two labeled locations: ""FlightServ"" and ""Aviation Charters, Inc."" These are positioned near each other, with FlightServ slightly to the northeast of Aviation Charters, Inc. A diagonal line, possibly representing a runway or road, runs across the map from the northwest to the southeast."
MapTrain,16_16.jpg,47,1,,False,True,True,True,0.0107,0.9825,0.0,0.0129,6.705,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows an area labeled ""James Monroe Memorial Park."" A light blue line, likely representing a road or path, runs diagonally across the map from the top right to the bottom left. The surrounding area is shaded in green, indicating parkland or a natural area."
MapTrain,16_160.jpg,50,1,,False,True,False,True,0.0199,0.6098,0.0,0.402,8.487,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a location labeled ""Define Solutions."" It is situated near a network of roads and a railway line. The area around the location is shaded in green, indicating a possible park or open space. The roads form a grid-like pattern to the right of the location."
MapTrain,16_161.jpg,67,5,,False,True,True,True,0.0395,0.394,0.0,0.5616,11.046,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a network of roads and a waterway. Hershey Mill Road runs diagonally from the southwest to the northeast. Tanglewood Drive intersects Hershey Mill Road and runs eastward. A waterway flows parallel to Hershey Mill Road. Millstream Drive is located at the top of the map, running horizontally. The area around Hershey Mill Road is shaded green, indicating a possible park or green space."
MapTrain,16_164.jpg,55,1,,True,True,False,True,0.0315,0.8626,0.0,0.1248,8.904,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows an area labeled ""Laurel Hill West Conservatory."" It features a network of roads or pathways, depicted in light gray, intersecting and curving throughout the green area, which likely represents vegetation or parkland. There is a river or large body of water on the right side of the map, shown in blue."
MapTrain,16_167.jpg,47,2,,False,True,True,True,0.0015,0.963,0.0,0.0351,5.424,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of Smithville Road, which runs diagonally from the top left to the bottom right. There is a short, unnamed road branching off from Smithville Road towards the top left. The surrounding area is shaded in green, indicating open space or vegetation."
MapTrain,16_169.jpg,60,1,,True,True,True,True,0.0034,0.8841,0.0,0.1189,6.422,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows an area labeled Juliustown Park, which is situated in a green-shaded region indicating a park or natural area. A road labeled Main St runs horizontally across the map. There is a blue line to the right, suggesting a water feature such as a stream or canal. The map is oriented with north at the top."
MapTrain,16_171.jpg,53,1,,False,True,False,True,0.014,0.9481,0.0,0.0509,6.246,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a location marked as ""Merrill Lynch"" with a pin icon. It is situated near a network of roads, which are depicted as light gray lines. The surrounding area is shaded in light green, indicating open or undeveloped land. The roads appear to intersect and curve around the marked location."
MapTrain,16_172.jpg,72,1,,True,True,False,True,0.0266,0.5336,0.0,0.4399,13.268,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of an area featuring the Downingtown Country Club, which is adjacent to a large green space indicating a park or golf course. To the northwest, there is a location marked as ""Always Best Care Senior Services - Home Care."" The map includes roads and pathways, with the country club situated near the center. A small body of water is visible to the east within the green area."
MapTrain,16_173.jpg,42,3,,False,False,True,True,0.01,0.0,0.0,0.991,8.023,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a network of roads. Clyde Rd runs vertically on the left side. Arbor Pl branches off Clyde Rd towards the right. Drakes Drum Dr is parallel to Arbor Pl, extending horizontally. The roads form a grid-like pattern."
MapTrain,16_176.jpg,39,2,,False,True,True,True,0.0064,0.9704,0.0,0.0273,5.045,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of Quarry Road, which runs horizontally across the image. There is a smaller road intersecting Quarry Road from the bottom. The surrounding area is shaded in light green, indicating open or undeveloped land."
MapTrain,16_181.jpg,42,2,,False,False,True,True,0.0135,0.0,0.0,0.9907,8.273,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of a road labeled ""320"" running vertically. To the right of the road is ""Ithan Elementary School,"" marked with a school icon. There are a few curved lines indicating smaller roads or paths in the vicinity."
MapTrain,16_183.jpg,43,1,,False,False,False,True,0.0174,0.0,0.0,0.981,5.454,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of a light blue waterway labeled ""Pine Brook"" running diagonally from the bottom left to the top right. The surrounding area is mostly blank, indicating a lack of additional geographic features or labels in this specific section."
MapTrain,16_185.jpg,42,2,,False,True,True,True,0.0227,0.914,0.0,0.0699,8.392,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of Monmouth Road running horizontally. To the north of the road is a location labeled ""Mulch and Stone World,"" marked with a shopping bag icon. The surrounding area is shaded green, indicating open or undeveloped land."
MapTrain,16_186.jpg,55,4,,True,False,True,True,0.0089,0.0,0.0,0.9901,5.906,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section with two roads labeled ""Wet Break Rd"" and ""Carwash Rd"" intersecting or running parallel. There is a light blue line in the upper right corner, possibly indicating a water feature such as a river or stream. The background is a light gray, suggesting a non-detailed or neutral area."
MapTrain,16_189.jpg,51,2,,True,True,True,True,0.0107,0.9572,0.0,0.0356,6.889,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a curved road labeled ""Rabbit Run Rd"" that forms a loop. The surrounding area is predominantly green, indicating open space or vegetation. There is a small blue rectangular feature to the left of the road, which may represent a body of water or a similar geographic entity."
MapTrain,16_19.jpg,59,3,,False,True,False,True,0.0395,0.9126,0.0,0.0798,16.192,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a recreational area with several labeled features. There is a ""Kuschick Pavilion"" located towards the top. Below it, there is a ""Recreation Center Field E Parking Lot"" marked with a parking symbol. To the bottom left, ""Manalapan Recreation Center Softball Field 3"" is indicated. The area is surrounded by green spaces, suggesting fields or parks."
MapTrain,16_192.jpg,59,4,,False,True,True,True,0.0357,0.9383,0.0,0.0366,8.977,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a section of Cedar Lane with two marked locations: ""Bobs Pet Stop Inc"" and ""Med Tex Services."" Both locations are situated along the same road, Cedar Lane, which runs diagonally from the top left to the bottom right of the map. The surrounding area is shaded green, indicating a non-urban or possibly rural setting."
MapTrain,16_195.jpg,56,1,,True,False,True,True,0.5942,0.1172,0.0002,0.2629,11.412,,named_feature_present;spatial_relation_present;water_signal_consistent,low,1.000,"The google map shows a section of the Delaware River, which serves as a boundary between New Jersey and Pennsylvania. A dashed line indicates the state border running along the river. To the east of the river, there is a road labeled with the number 29. The D&R Canal is also marked near the road."
MapTrain,16_196.jpg,58,2,,True,True,True,True,0.0146,0.4678,0.0,0.5087,7.939,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section with two roads: Cookstown Browns Mills Rd running horizontally near the top and Range Rd intersecting it. There is a green area in the lower part of the map, indicating a possible park or forested region. A blue line, likely representing a stream or small river, runs vertically through the green area."
MapTrain,16_198.jpg,71,1,,False,True,True,True,0.0466,0.902,0.0,0.0501,8.965,possible_water_omission,named_feature_present;spatial_relation_present;green_signal_consistent,medium,0.920,"The google map shows a section of a road labeled ""70"" running diagonally from the bottom left to the top right. A location marked as ""Park Rod And Gun Club"" is indicated along this road, with a note that it is temporarily closed. The surrounding area is shaded in light green, suggesting open or undeveloped land. A thin, light gray line intersects the road, possibly representing a boundary or minor road."
MapTrain,16_199.jpg,45,1,,False,True,True,True,0.0046,0.8934,0.0,0.1081,5.294,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of Glenside Road running diagonally from the bottom left to the top right. The surrounding area is shaded in green, indicating a natural or undeveloped region. There are no other visible geographic entities or labels on this map segment."
MapTrain,16_20.jpg,59,3,,False,True,True,True,0.0198,0.8639,0.0,0.1125,9.333,,named_feature_present;spatial_relation_present;green_signal_consistent,low,1.000,"The google map shows a section of Freehold Road running diagonally from the top left to the bottom right. There are several blue lines indicating waterways or drainage features crossing the area. A business labeled ""A-Top Roofing & Construction"" is located near Freehold Road. The surrounding area is shaded in light green, possibly indicating a park or undeveloped land."
MapTrain,16_200.jpg,63,4,,True,True,True,True,0.0526,0.6894,0.0,0.2597,8.882,,named_feature_present;spatial_relation_present;water_signal_consistent;green_signal_consistent,low,1.000,"The google map shows a section of land with a body of water shaped like a branching stream or pond in the center-left. To the right, there are labeled locations: ""Appelget farm"" and ""Tri J Electric,"" both situated along Galston Drive. The area surrounding the water is green, indicating vegetation or parkland. The road network is visible, with Galston Drive running vertically."
