split,row_index,image,description,word_count,named_feature_count,generic_no_feature_claim,image_exists,width,height,mode,bytes,mentions_road,mentions_intersection,mentions_water,mentions_green_area,mentions_building_poi,mentions_label,mentions_direction,heuristic_quality_flags
MapTrain,406,16_579.jpg,"The google map shows a region labeled ""Western Hills Water District"" located to the northwest. A green area, possibly representing a park or natural feature, runs vertically through the center. To the east, there are linear features that could be roads or pathways. A small blue area, likely a body of water, is situated to the west of the green area.",61,1,False,True,1024,1024,RGB,47734,False,False,True,True,False,True,True,
MapTrain,407,16_58.jpg,"The google map shows a section of land featuring Haystack Brook, which flows horizontally across the upper part of the map. Below the brook, there is a location marked as Utopia Horse Farm. The area is depicted with a light green background, indicating a natural or rural setting.",48,0,False,True,1024,1024,RGB,44497,False,False,False,True,False,False,False,no_named_feature;no_direction_or_relation
MapTrain,408,16_580.jpg,"The google map shows a light green area with a blue line representing a waterway labeled ""Arroyo del Valle."" The waterway flows in a generally curved path from the top left to the bottom right of the map. The surrounding area is not detailed with additional geographic features or entities.",50,1,False,True,1024,1024,RGB,34316,False,False,False,True,False,True,True,
MapTrain,409,16_581.jpg,"The google map shows a section of Mines Road running vertically. To the left of the road is a location labeled ""The Rainbow Junction,"" marked with an orange icon labeled ""Y4."" The surrounding area is shaded in green, indicating a natural or undeveloped region.",44,3,False,True,1024,1024,RGB,43826,True,True,False,True,True,True,True,
MapTrain,410,16_582.jpg,"The google map shows a location labeled ""Crows Landing Country Kennels"" near Bell Road. There is a blue line representing a waterway to the southwest of the kennels. The area is primarily green, indicating a rural or undeveloped region.",39,2,False,True,1024,1024,RGB,43747,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,411,16_583.jpg,"The google map shows a road labeled ""130"" running vertically through the center. To the left of the road is ""Fritz Johnson Tractor Service."" There are several smaller, winding roads branching off from the main road. A small body of water is visible in the lower left corner. The area is depicted with a light green background, indicating a rural or natural setting.",63,2,False,True,1024,1024,RGB,58814,True,True,True,True,False,True,True,
MapTrain,412,16_584.jpg,"The google map shows a section of the West Side Freeway, labeled as Interstate 5 (I-5). The freeway runs vertically across the map, with two parallel lanes indicating northbound and southbound traffic. The background is a light color, suggesting a lack of surrounding geographic features or urban areas in this specific view.",53,0,False,True,1024,1024,RGB,52431,False,False,False,False,False,True,True,no_named_feature
MapTrain,413,16_586.jpg,"The google map shows a light blue body of water located near a road labeled ""130."" The road runs diagonally from the bottom left to the top right of the image. The surrounding area is shaded in light green, indicating land. There are no additional geographic entities or labels visible.",50,1,True,True,1024,1024,RGB,37791,True,False,True,True,False,True,True,generic_no_feature_claim
MapTrain,414,16_587.jpg,"The google map shows a section of Del Puerto Canyon Road, which runs horizontally across the image. The road is depicted in blue, indicating its path through a light green area, which likely represents surrounding land or terrain. The road has a slight curve, suggesting a winding route. There are no additional geographic entities or labels visible on this map section.",61,1,True,True,1024,1024,RGB,48240,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,415,16_588.jpg,"The google map shows a light green area with two lines running across it. A blue line labeled ""Adobe Creek"" runs horizontally, indicating a waterway. Above it, a gray line runs parallel, possibly representing a road or another geographic feature. The lines are close together, suggesting proximity between the creek and the other feature.",54,2,False,True,1024,1024,RGB,35292,True,False,True,True,False,True,False,no_direction_or_relation
MapTrain,416,16_589.jpg,"The google map shows a vertical blue waterway running parallel to a road labeled ""Bell Rd."" The surrounding area is shaded in light green, indicating land. The road and waterway are closely aligned, with the road on the right side of the waterway.",43,2,False,True,1024,1024,RGB,36984,True,False,False,True,False,True,True,
MapTrain,417,16_59.jpg,"The google map shows a section of Valley Forge National Historical Park. The park area is marked in green, indicating a natural or recreational space. A river is visible in blue at the bottom right corner. A trail or path is indicated by a dashed line running through the park.",50,0,False,True,1024,1024,RGB,54483,False,True,True,True,False,False,True,no_named_feature
MapTrain,418,16_591.jpg,"The google map shows a light blue line labeled ""Smith Creek,"" indicating a waterway. The creek flows through a light green area, which typically represents land. The creek has a winding path, suggesting a natural watercourse.",36,2,False,True,1024,1024,RGB,36153,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,419,16_592.jpg,"The google map shows a location labeled ""Beltran Farms."" The area is divided into two distinct color zones: a beige area on the left and a light green area on the right. A small road or path is visible in the light green area, curving slightly near the label.",49,1,False,True,1024,1024,RGB,29096,True,False,False,True,False,True,True,
MapTrain,420,16_593.jpg,"The google map shows a section where West Side Freeway runs parallel to another road. Davis Road intersects these roads horizontally. There is a blue waterway running vertically to the right of the freeway. The area is shaded in light green, indicating land.",43,1,False,True,1024,1024,RGB,57809,True,False,False,True,False,False,True,
MapTrain,421,16_594.jpg,"The google map shows a region labeled ""Blumbago Canyon."" There is a road running vertically through the area. To the left of the road, there is a small blue body of water. The surrounding area is shaded in light green, indicating land.",42,2,False,True,1024,1024,RGB,36416,True,False,True,True,False,True,True,
MapTrain,422,16_595.jpg,"The google map shows a section of Isabel Creek, which flows in a generally east-west direction. The creek is depicted in blue, indicating a waterway. The surrounding area is shaded in light green, suggesting land or vegetation. A thin, light purple line runs parallel to the creek, possibly indicating a path or road.",54,1,False,True,1024,1024,RGB,37505,True,False,True,True,False,False,True,
MapTrain,423,16_596.jpg,"The google map shows a section of a neighborhood with two schools: Pinewood School | Lower Campus | Grades K-2 and Ventana School. The schools are located near each other, with Pinewood School to the north and Ventana School slightly to the south. The map also features a road labeled ""Outlook Dr"" running in a curved path. The area appears to be primarily residential or educational.",65,2,False,True,1024,1024,RGB,83635,True,False,False,False,True,True,True,
MapTrain,424,16_598.jpg,"The google map shows a section of S Lammers Rd, which runs vertically. There are several intersecting horizontal and slightly curved lines, likely representing roads or boundaries. The background is a light green color, possibly indicating a rural or undeveloped area.",41,1,False,True,1024,1024,RGB,39002,True,False,False,True,False,False,True,
MapTrain,425,16_60.jpg,"The google map shows a section of the Schuylkill River, which flows horizontally across the image. There is a green area indicating land on both sides of the river. A dashed line runs parallel to the river on the upper side, possibly indicating a boundary or path. The river is labeled, and there are no other visible geographic entities or labels in this section.",64,1,False,True,1024,1024,RGB,49837,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,426,16_600.jpg,"The google map shows a section of the Robert T. Monagan Freeway, labeled as I-205, running horizontally across the image. Below the freeway, El Rancho Road is visible, running diagonally. There are several blue lines indicating waterways or drainage channels intersecting the area. The map is set against a light green background, suggesting a non-urban area.",58,1,False,True,1024,1024,RGB,67768,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,427,16_601.jpg,"The google map shows a section of the Robert T. Monagan Freeway, which runs horizontally across the image. There is a thin, light blue line intersecting the freeway, possibly indicating a waterway or road. The background is a light green, suggesting a general land area.",45,0,False,True,1024,1024,RGB,50253,True,False,False,True,False,False,False,no_named_feature;no_direction_or_relation
MapTrain,428,16_609.jpg,"The google map shows a section of Norris Canyon Road, which curves through a green area, indicating a natural or undeveloped region. The road is the primary feature, with no additional geographic entities or landmarks visible.",36,1,True,True,1024,1024,RGB,34310,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,429,16_61.jpg,"The google map shows a section of a road network. Brownsburg Rd runs horizontally across the map, with Sarah Dr branching off from it in a downward direction. The surrounding area is shaded in green, indicating a likely rural or undeveloped region.",42,2,False,True,1024,1024,RGB,39787,True,False,False,True,False,False,False,no_direction_or_relation
MapTrain,430,16_610.jpg,"The google map shows a section of Bell Road running vertically. To the left, there is a blue waterway that runs parallel to the road. The area appears to be relatively flat with no additional geographic features marked.",38,1,True,True,1024,1024,RGB,37995,True,False,False,False,False,False,True,generic_no_feature_claim
MapTrain,431,16_611.jpg,"The google map shows a section of a road network with two main roads labeled ""Quimby Rd"" and ""Yerba Buena Rd."" Quimby Rd runs horizontally across the map, while Yerba Buena Rd intersects with Quimby Rd from the north. The roads are depicted in light blue against a beige background, indicating a simple road map layout. There are no additional geographic features or landmarks visible.",65,7,True,True,1024,1024,RGB,48748,True,False,False,False,False,True,True,generic_no_feature_claim
MapTrain,432,16_612.jpg,"The google map shows two marked locations: ""Halls Valley Campground"" and ""Halls Valley Group Site."" Both are indicated with a camping icon. The map background is green, suggesting a natural or park area. Dashed lines likely represent trails or boundaries. The two sites are positioned vertically, with the Group Site located below the Campground.",54,4,False,True,1024,1024,RGB,63606,False,False,False,True,True,False,False,no_direction_or_relation
MapTrain,433,16_613.jpg,"The google map shows a light green area with a dashed line indicating a boundary or path. There is a small blue body of water near the center-right. A river or stream runs along the top of the map, marked in blue, with a road labeled ""130"" crossing it.",50,1,False,True,1024,1024,RGB,36860,True,False,True,True,False,True,True,
MapTrain,434,16_616.jpg,"The google map shows a section where Stuhr Road curves and intersects with Bell Road. A waterway runs parallel to Bell Road, crossing Stuhr Road. There is a small body of water located to the northwest of the intersection.",39,4,False,True,1024,1024,RGB,45486,True,False,True,False,False,False,False,no_direction_or_relation
MapTrain,435,16_617.jpg,"The google map shows a location marked as ""Dutch Flat Trail Scenic Overlook &..."" situated along a dashed line, which likely represents a trail. The surrounding area is shaded in green, indicating a natural or park area. The trail appears to run diagonally across the map.",45,1,False,True,1024,1024,RGB,44808,False,False,False,True,False,False,False,no_direction_or_relation
MapTrain,436,16_619.jpg,"The google map shows an area labeled ""Isabel Valley."" It features a network of light blue lines, likely representing rivers or streams, running through the valley. The background is divided into two colors: a light green area, possibly indicating a natural or forested region, and a beige area, which might represent a different type of land use or terrain. The lines and colors suggest a focus on natural geographic features.",70,2,False,True,1024,1024,RGB,40145,False,False,False,True,False,True,False,no_direction_or_relation
MapTrain,437,16_62.jpg,"The google map shows a section of Brownsburg Road running diagonally in the upper part of the image. Below the road, there are two small blue shapes indicating bodies of water, likely ponds or small lakes, set against a green background representing land or vegetation.",45,1,False,True,1024,1024,RGB,29762,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,438,16_620.jpg,"The google map shows a section of Isabel Creek, depicted as a blue line running horizontally across the image. The surrounding area is a light beige color, indicating land. There are no additional geographic entities or labels visible on this map section.",42,1,True,True,1024,1024,RGB,37491,False,False,True,False,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,439,16_621.jpg,"The google map shows a light green area with a road labeled ""Access"" running diagonally from the bottom left to the top right. The road appears to curve slightly in the middle. There are no other geographic entities or labels visible.",41,1,False,True,1024,1024,RGB,27445,True,False,False,True,False,True,True,
MapTrain,440,16_622.jpg,"The google map shows a section of Interstate 5 (I-5), which runs vertically from the top to the bottom of the image. The highway is depicted with two parallel blue lines, indicating the northbound and southbound lanes. There are no other geographic entities or landmarks visible in this section of the map. The background is a light beige color.",60,0,False,True,1024,1024,RGB,40486,True,False,False,False,False,False,True,no_named_feature
MapTrain,441,16_623.jpg,"The google map shows a grid of streets with labeled roads including Rosedale Dr, Lindenoaks Dr, Lynn Oaks Dr, Eden Ave, and Radcliffe Dr. There is an intersection at Eden Ave and Lynn Oaks Dr. The International Christian Center is marked near the intersection of Lynn Oaks Dr and Radcliffe Dr.",51,9,False,True,1024,1024,RGB,78595,True,False,False,False,False,True,False,no_direction_or_relation
MapTrain,442,16_624.jpg,"The google map shows a section of Smith Creek, which flows in a generally east-west direction. The creek is depicted with a blue line, indicating a waterway, set against a light green background that likely represents land.",38,1,False,True,1024,1024,RGB,32399,False,False,True,True,False,False,True,
MapTrain,443,16_625.jpg,"The google map displays a section of a neighborhood with several streets and landmarks. Delta Rd runs horizontally, intersecting with Grapeleaf Way. Vulcan Trips is located near the intersection of Grapeleaf Way and another unnamed road. The Swararaga School of Music is situated to the east of Grapeleaf Way. Falls Creek Dr runs diagonally in the lower part of the map. Chaboya Park is indicated in the upper right corner. The map includes a network of roads and pathways, with some green areas suggesting parks or open spaces.",88,4,False,True,1024,1024,RGB,103820,True,True,True,True,True,False,True,
MapTrain,444,16_626.jpg,"The google map shows a light blue line representing Smith Creek, which flows diagonally from the top left to the bottom right. The background is a light green color, indicating the surrounding land area. There are no additional geographic entities or labels visible on this section of the map.",49,1,True,True,1024,1024,RGB,32606,False,False,True,True,False,False,True,generic_no_feature_claim
MapTrain,445,16_627.jpg,"The google map shows a section with two roads: Airport Way running vertically and Greengate Lane intersecting it horizontally. The area is primarily green, indicating open or undeveloped land. There are also several blue lines, suggesting the presence of water features or drainage channels.",44,2,False,True,1024,1024,RGB,44053,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,446,16_628.jpg,"The google map shows a network of roads with ""Lindy Ln"" labeled prominently. The roads intersect and branch off in various directions. There is a green area in the bottom left corner, indicating a park or natural space. The surrounding area appears to be a mix of residential or undeveloped land, as suggested by the layout of the roads.",59,2,False,True,1024,1024,RGB,42479,True,True,False,True,False,True,True,
MapTrain,447,16_629.jpg,"The google map shows a section of Old Yerba Buena Road running horizontally across the image. There is a small blue area in the lower left corner, which likely represents a body of water. The surrounding area appears to be a light beige color, indicating land.",46,1,False,True,1024,1024,RGB,31005,True,True,True,False,False,False,True,
MapTrain,448,16_63.jpg,"The google map shows a light green area with a blue line representing a waterway labeled ""Dove Mill Branch."" The waterway flows from the left to the right side of the map, indicating a stream or small river. The surrounding area appears to be a landmass, possibly indicating a rural or undeveloped region.",53,2,False,True,1024,1024,RGB,31004,False,False,True,True,False,True,True,
MapTrain,449,16_630.jpg,"The google map shows a section of a river running vertically through the center. A road labeled ""Shiells Rd"" crosses the river horizontally. The surrounding area appears to be open land or rural, with no additional geographic entities or features marked.",41,2,True,True,1024,1024,RGB,36171,True,False,True,True,False,True,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,450,16_632.jpg,"The google map shows a vertical road labeled ""Castle Rd"" running through the center. The surrounding area is primarily light green, indicating open or undeveloped land, with some sections in light beige, possibly representing different land use or terrain types. There are no additional geographic entities or labels visible.",49,2,True,True,1024,1024,RGB,34477,True,False,False,True,False,True,True,generic_no_feature_claim
MapTrain,451,16_633.jpg,"The google map shows a section of Norris Canyon Road, which runs horizontally across the image. There are a few smaller roads branching off from Norris Canyon Road. The surrounding area is shaded in light green, indicating open or undeveloped land.",41,2,False,True,1024,1024,RGB,37970,True,False,False,True,False,False,False,no_direction_or_relation
MapTrain,452,16_634.jpg,"The google map shows a network of roads in a residential area. Key roads include Via Valverde, Via Belmonte, Via Portada, Via Granja, and Via Laguna. The roads are arranged in a curvilinear pattern, with some intersections. The area is surrounded by green spaces, indicating parks or undeveloped land.",49,0,False,True,1024,1024,RGB,64145,False,False,False,True,False,False,False,no_named_feature;no_direction_or_relation
MapTrain,453,16_635.jpg,"The google map shows a section of Isabel Creek Trail, which runs alongside a winding creek. The area is surrounded by green, indicating a natural or forested region. The trail and creek follow a similar path, suggesting they are closely aligned.",41,1,False,True,1024,1024,RGB,42470,False,False,True,True,False,False,False,no_direction_or_relation
MapTrain,454,16_636.jpg,"The google map shows a section of San Felipe Road, which runs horizontally across the upper part of the map. There is a blue area in the top left corner, indicating a body of water. The surrounding area is shaded in green, suggesting a natural or undeveloped region.",48,1,False,True,1024,1024,RGB,29816,True,True,True,True,False,False,True,
MapTrain,455,16_637.jpg,"The google map shows a section of Isabel Creek Trail, which runs parallel to a creek. The trail and creek are depicted with lines, with the trail likely represented by a gray line and the creek by a blue line. The surrounding area is shaded in light green, indicating a natural or undeveloped region.",54,1,False,True,1024,1024,RGB,43708,False,False,True,True,False,False,False,no_direction_or_relation
MapTrain,456,16_638.jpg,"The google map shows a light-colored background with a few thin blue lines, indicating water features such as rivers or streams. There are also some light gray lines, likely representing roads or pathways. A labeled point of interest, ""Sri Surabhi Go Ksetra,"" is marked on the map. The spatial layout suggests a rural or less densely populated area.",59,1,False,True,1024,1024,RGB,38441,False,False,True,True,False,True,False,no_direction_or_relation
MapTrain,457,16_64.jpg,"The google map shows a light green area with two intersecting blue lines, likely representing water bodies. A road labeled ""Clearstream Rd"" crosses the water bodies. The surrounding area appears to be undeveloped or natural terrain.",36,2,False,True,1024,1024,RGB,44908,True,False,True,True,False,True,False,no_direction_or_relation
MapTrain,458,16_640.jpg,"The google map shows a section of Felix Road, which curves through a green area. The road appears to have multiple bends and is labeled at two points. The surrounding area is likely undeveloped or natural, as indicated by the green color.",42,1,False,True,1024,1024,RGB,32466,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,459,16_641.jpg,"The google map shows a section of the West Side Freeway, labeled as Interstate 5 (I-5). The freeway runs vertically through the map, with two parallel lines indicating the road lanes. The background is a light color, suggesting a lack of surrounding geographic features or urban areas in this specific section.",52,0,False,True,1024,1024,RGB,44853,True,False,False,False,False,True,True,no_named_feature
MapTrain,460,16_642.jpg,"The google map shows a network of roads labeled Comer Ct and Comer Dr. The roads are situated in a predominantly green area, indicating a possible park or forested region. The roads appear to be winding, and there are additional unnamed roads branching off. The map also shows a lighter area to the right, suggesting a different type of land use or terrain.",63,2,False,True,1024,1024,RGB,39979,True,False,False,True,False,True,True,
MapTrain,461,16_643.jpg,"The google map shows a location labeled ""ScaleHouse"" situated along a winding road. The road appears to have a few intersections or branches near the labeled point. The background is a neutral color, indicating no specific terrain features.",38,1,False,True,1024,1024,RGB,39261,True,False,False,False,False,True,False,no_direction_or_relation
MapTrain,462,16_644.jpg,"The google map shows a location marked as ""AbiTalk Technology for Education."" It is situated near the intersection of Hematite Ct and Grand Oak Way. The area features a network of roads with several curved and intersecting streets.",38,3,False,True,1024,1024,RGB,70843,False,False,False,False,False,False,False,no_direction_or_relation
MapTrain,463,16_646.jpg,"The google map shows a section of the West Side Freeway, labeled as I-5, running vertically. To the right of the freeway, there is a light blue line indicating a waterway. The freeway and the waterway run parallel to each other.",42,0,False,True,1024,1024,RGB,52049,False,False,False,False,False,True,True,no_named_feature
MapTrain,464,16_647.jpg,"The google map shows a location labeled ""Silver Creek Self Storage."" There are several roads depicted, with one road curving around the area near the label. The map background is a light color, and the roads are marked with thin lines. There are no additional geographic features or labels visible in this section of the map.",56,2,True,True,1024,1024,RGB,45952,True,False,True,False,False,True,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,465,16_648.jpg,"The google map shows a section of a road network. ""San Felipe Rd"" runs horizontally across the top of the map. Another road, labeled ""Rd L,"" intersects or runs parallel to San Felipe Rd towards the bottom of the map. The area appears to be sparsely populated or rural, with no additional geographic features or landmarks indicated.",57,4,True,True,1024,1024,RGB,38591,True,False,False,True,False,True,True,generic_no_feature_claim
MapTrain,466,16_649.jpg,"The google map shows two roads: San Felipe Road, which runs diagonally from the northwest to the southeast, and another unnamed road labeled ""Rd L"" that branches off from San Felipe Road towards the southwest. The area surrounding the roads is shaded in light green and beige, indicating different land types or uses.",53,3,False,True,1024,1024,RGB,43871,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,467,16_650.jpg,"The google map shows a light green area with a blue line labeled ""Cow Creek"" running horizontally across the top. The creek appears to flow from left to right. There are no other geographic entities or labels visible on the map.",41,2,False,True,1024,1024,RGB,27434,False,False,True,True,False,True,True,
MapTrain,468,16_652.jpg,"The google map shows a section of San Antonio Valley Road, which runs vertically through the center of the image. The surrounding area is shaded in green, indicating a natural or rural landscape. There are no additional geographic entities or landmarks visible on this map section.",46,1,True,True,1024,1024,RGB,28075,True,False,False,True,False,False,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,469,16_653.jpg,"The google map shows a section of San Felipe Creek, which flows in a generally east-west direction. The surrounding area is depicted in a light green color, indicating land. The creek is represented by a blue line, suggesting the presence of a waterway.",44,1,False,True,1024,1024,RGB,32988,False,False,True,True,False,False,True,
MapTrain,470,16_654.jpg,"The google map shows a section of Grizzly Creek, depicted as a blue line running vertically through a light green background, which likely represents the surrounding land area. The creek appears to have a slightly winding path.",37,1,False,True,1024,1024,RGB,31348,False,False,True,True,False,False,False,no_direction_or_relation
MapTrain,471,16_655.jpg,"The google map shows a section of East Fork Coyote Creek, which is depicted as a blue line curving through a light green area. The creek flows from the top left to the bottom right of the image. There are no additional geographic entities or labels visible on this map section.",51,1,True,True,1024,1024,RGB,30278,False,False,True,True,False,False,True,generic_no_feature_claim
MapTrain,472,16_657.jpg,"The google map shows a location labeled ""Central 40 Solar"" situated near Sullivan Road. The roads form a right-angle intersection, with Sullivan Road running vertically. The area appears to be in a relatively open or undeveloped region.",38,3,False,True,1024,1024,RGB,36159,True,False,False,True,False,True,True,
MapTrain,473,16_658.jpg,"The google map shows a section where Sullivan Road intersects with a vertical blue line, which likely represents a river or stream. The road runs horizontally across the map, crossing the blue line. The background is a light beige color, indicating land.",42,1,False,True,1024,1024,RGB,32887,True,False,True,False,False,False,True,
MapTrain,474,16_659.jpg,"The google map shows a section where a road labeled ""140"" runs horizontally across the image. A blue waterway intersects this road vertically. To the right, a road named ""Gravel Pit Rd"" runs parallel to the waterway. The roads and waterway form a grid-like pattern.",46,3,False,True,1024,1024,RGB,41611,True,False,False,False,False,True,True,
MapTrain,475,16_66.jpg,"The google map shows a section of an area with a soccer field marked in green. To the north, there is a waterway labeled ""Black Lake Run."" A road named ""Maureen Dr"" runs vertically on the right side of the map. The ""Parkwood Youth Organization"" is located south of the soccer field. The surrounding area appears to be a mix of open space and developed land.",66,5,False,True,1024,1024,RGB,72618,True,False,True,True,False,True,True,
MapTrain,476,16_661.jpg,"The google map shows Metcalf Motorcycle County Park, located near Metcalf Road. The park includes features such as a ""Beginner Oval"" and ""Trail 1,"" indicating areas for motorcycle activities. The road runs along the northern edge of the park, and the park's trails are depicted with winding paths.",49,3,False,True,1024,1024,RGB,75429,True,False,False,True,False,False,False,no_direction_or_relation
MapTrain,477,16_662.jpg,"The google map shows a section of East Fork Coyote Creek running vertically through the area. There is a small, irregularly shaped body of water located to the northeast of the creek. The surrounding area is depicted in a light green color, indicating land.",44,1,False,True,1024,1024,RGB,33922,False,False,True,True,False,False,True,
MapTrain,478,16_664.jpg,"The google map shows a section of a freeway labeled ""S Vly Fwy"" running diagonally from the top left to the bottom right. To the northeast of the freeway, there is a location marked as ""Jose's refrigeration commercial."" The map also features some water bodies to the southwest, with light blue areas indicating water. There are several roads intersecting and running parallel to the freeway.",66,2,False,True,1024,1024,RGB,110658,False,False,True,False,False,True,True,
MapTrain,479,16_665.jpg,"The google map shows an area labeled ""Metcalfe Canyon."" A winding blue line, likely representing a river or stream, runs through the canyon. There is a gray line indicating a road or pathway that crosses the waterway. Adjacent to the road, there is a green area, possibly representing vegetation or a park. The map also includes parallel gray lines in the lower left corner, which could indicate a larger road or railway.",72,2,False,True,1024,1024,RGB,64047,True,True,True,True,False,True,True,
MapTrain,480,16_666.jpg,"The google map shows a section of Metcalf Road, which curves through a green-shaded area. The green area likely represents a park or natural region. The road runs horizontally across the map, with the surrounding area appearing to be undeveloped or rural.",43,1,False,True,1024,1024,RGB,34120,True,False,False,True,False,False,False,no_direction_or_relation
MapTrain,481,16_667.jpg,"The google map shows a light green area with a blue body of water labeled ""Lake Sizer"" on the right side. A blue line, possibly a river or creek, runs from the top center to the right, passing near the lake. There is a light purple line, likely a road or path, curving through the area.",56,1,False,True,1024,1024,RGB,43464,True,False,True,True,False,True,True,
MapTrain,482,16_669.jpg,"The google map shows a road labeled ""Blue Hill Grde"" running diagonally from the bottom left to the top right. The surrounding area is shaded in green, indicating a natural or undeveloped region. There are no other visible geographic entities or landmarks on the map.",45,1,False,True,1024,1024,RGB,29558,True,False,False,True,False,True,True,
MapTrain,483,16_67.jpg,"The google map shows a section of a road labeled ""Paulson Rd"" running diagonally from the southwest to the northeast. There is a business marked as ""Bercy's Automotive"" located to the north of Paulson Rd. Two blue lines, likely representing water features such as streams or rivers, run parallel to each other in the northern part of the map. The surrounding area is shaded in light green, indicating open or undeveloped land.",73,4,False,True,1024,1024,RGB,50086,True,False,True,True,True,True,True,
MapTrain,484,16_670.jpg,"The google map shows a section of a road network with several labeled streets and locations. Caldwell Ave, Kennedy Rd, and Fillmer Ave intersect in the area. Notable locations include Los Gatos Valero, marked with a gas station icon, and Mariposa Montessori, indicated with a school icon. The roads form a grid-like pattern, and the map is oriented with north at the top.",64,3,False,True,1024,1024,RGB,87592,True,True,False,False,True,True,True,
MapTrain,485,16_671.jpg,"The google map shows a section of a landscape with a winding blue line, likely representing a river or stream, flowing through the area. Above the river, there is a road network with labeled streets, including ""Galen Dr."" A location marked as ""Sunset Landscape Services"" is situated near the road network. The area surrounding the river appears to be open or undeveloped land.",63,3,False,True,1024,1024,RGB,58840,True,False,True,True,False,True,False,no_direction_or_relation
MapTrain,486,16_672.jpg,"The google map shows a section of a road network. There are two main roads: ""Malech Rd"" and ""S Vly Fwy."" The roads run parallel to each other, with ""S Vly Fwy"" being a larger, multi-lane highway. A blue line, possibly representing a river or stream, runs near these roads, following a somewhat winding path. The surrounding area appears to be open space or undeveloped land.",67,4,False,True,1024,1024,RGB,64104,True,False,True,True,False,False,False,no_direction_or_relation
MapTrain,487,16_673.jpg,"The google map shows a section of Felix Road, which curves through a green area, likely indicating a natural or undeveloped region. The road appears to have several bends and is labeled at two points. There are no other visible geographic entities or landmarks on this map section.",48,1,False,True,1024,1024,RGB,32796,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,488,16_675.jpg,"The google map shows a section of ""Middle Fork Coyote Creek,"" which flows in a generally east-west direction. The surrounding area is shaded in light green, indicating land or vegetation. The creek is depicted with a blue line, suggesting a waterway.",42,2,False,True,1024,1024,RGB,38067,False,False,True,True,False,False,True,
MapTrain,489,16_676.jpg,"The google map shows a road labeled ""Blue Hill Grde"" running diagonally from the northwest to the southeast. The surrounding area is shaded in green, indicating a natural or undeveloped region. There are no other visible geographic entities or labels on the map.",43,1,False,True,1024,1024,RGB,31165,True,False,False,True,False,True,False,no_direction_or_relation
MapTrain,490,16_678.jpg,"The google map shows a location labeled ""Historic Titan IV booster testing site"" marked with a purple icon. The area is traversed by a few light gray, winding roads. The background is a light beige color, indicating a possibly undeveloped or rural area. There are no other notable geographic features or entities visible on this section of the map.",59,1,False,True,1024,1024,RGB,47758,False,False,False,True,True,True,False,no_direction_or_relation
MapTrain,491,16_679.jpg,"The google map shows a section of ""Middle Fork Coyote Creek"" flowing diagonally from the top left to the bottom right. The surrounding area is shaded in light green, indicating land or vegetation. The creek is depicted as a thin blue line, suggesting a waterway.",45,2,False,True,1024,1024,RGB,35667,False,False,True,True,False,False,True,
MapTrain,492,16_683.jpg,"The google map shows a location labeled ""WM - Guadalupe Rubbish Disposal Facility."" It is situated among several intersecting roads. The surrounding area is shaded in green, indicating open or undeveloped land. There are no additional geographic entities or landmarks visible in this section of the map.",46,1,True,True,1024,1024,RGB,59624,False,False,False,True,True,True,False,no_direction_or_relation;generic_no_feature_claim
MapTrain,493,16_684.jpg,"The google map shows a section of S Hays Rd, which appears to curve and intersect with itself. There is a blue water body to the southwest of the road. The surrounding area is shaded in light green, indicating land or vegetation. There are also thin blue lines suggesting smaller water features or streams.",54,1,False,True,1024,1024,RGB,43861,True,True,True,True,False,False,False,
MapTrain,494,16_685.jpg,"The google map shows a section with two roads, Taglio Road running horizontally and Orchard Road running vertically. There is a blue waterway parallel to Orchard Road on the left side. The area is predominantly green, indicating open or undeveloped land.",41,3,False,True,1024,1024,RGB,44589,True,False,False,True,False,False,True,
MapTrain,495,16_686.jpg,"The google map shows a section of a highway labeled ""101"" running vertically. There is an intersection with a road labeled ""Bailey Ave"" crossing horizontally. A blue line, possibly a river or stream, runs parallel to the highway on the left side. Green lines, likely representing vegetation or park boundaries, are also visible near the waterway.",56,3,False,True,1024,1024,RGB,92349,True,False,True,True,False,True,True,
MapTrain,496,16_687.jpg,"The google map shows a location labeled ""Skeels Meadow Camp"" with a camping icon. Two roads, Hobbs Rd and Blue Ridge Rd, are visible. A river or stream is on the right side of the map. The area is predominantly green, indicating a natural or forested region.",47,3,False,True,1024,1024,RGB,44299,True,False,True,True,True,True,True,
